231.68,-146.66,220.87,-160.74
230.93,-146.05,220.06,-160.18
230.17,-145.43,219.25,-159.62
229.42,-144.81,218.44,-159.06
228.66,-144.19,217.63,-158.5
227.9,-143.58,216.83,-157.93
227.15,-142.96,216.02,-157.37
226.39,-142.34,215.21,-156.8
225.64,-141.72,214.4,-156.24
224.89,-141.11,213.6,-155.68
224.14,-140.49,212.79,-155.12
223.39,-139.87,211.98,-154.56
222.63,-139.25,211.18,-153.98
221.88,-138.63,210.37,-153.42
221.12,-138.01,209.57,-152.85
220.37,-137.39,208.76,-152.29
219.62,-136.76,207.95,-151.72
218.87,-136.14,207.15,-151.15
218.11,-135.52,206.35,-150.57
217.36,-134.9,205.54,-150.01
216.61,-134.27,204.73,-149.44
215.86,-133.64,203.93,-148.87
215.11,-133.02,203.12,-148.3
214.37,-132.4,202.32,-147.73
213.62,-131.77,201.52,-147.16
212.86,-131.15,200.72,-146.58
212.11,-130.52,199.92,-146.01
211.37,-129.89,199.11,-145.44
210.62,-129.26,198.31,-144.86
209.87,-128.63,197.5,-144.29
209.12,-128.0,196.7,-143.71
208.37,-127.38,195.9,-143.13
207.62,-126.75,195.1,-142.56
206.87,-126.11,194.29,-141.98
206.13,-125.48,193.49,-141.4
205.38,-124.85,192.69,-140.83
204.64,-124.22,191.89,-140.25
203.89,-123.6,191.1,-139.67
203.14,-122.96,190.3,-139.09
202.4,-122.33,189.49,-138.51
201.65,-121.69,188.69,-137.93
200.91,-121.06,187.89,-137.35
200.16,-120.42,187.09,-136.77
199.42,-119.78,186.29,-136.19
198.67,-119.15,185.49,-135.6
197.92,-118.52,184.69,-135.02
197.18,-117.88,183.89,-134.43
196.44,-117.24,183.09,-133.85
195.7,-116.6,182.29,-133.27
194.95,-115.96,181.49,-132.68
194.21,-115.34,180.71,-132.1
193.47,-114.7,179.91,-131.51
192.73,-114.06,179.11,-130.92
191.99,-113.41,178.31,-130.34
191.24,-112.77,177.51,-129.75
190.5,-112.13,176.72,-129.16
189.76,-111.49,175.92,-128.58
189.02,-110.85,175.13,-127.98
188.28,-110.21,174.33,-127.39
187.54,-109.57,173.53,-126.8
186.8,-108.92,172.73,-126.21
186.06,-108.28,171.94,-125.62
185.32,-107.63,171.14,-125.03
184.57,-106.99,170.35,-124.43
183.84,-106.36,169.56,-123.84
183.1,-105.71,168.77,-123.25
182.37,-105.06,167.97,-122.66
181.63,-104.41,167.17,-122.07
180.89,-103.77,166.38,-121.47
180.15,-103.13,165.59,-120.87
179.41,-102.48,164.8,-120.27
178.68,-101.83,164.0,-119.68
177.94,-101.18,163.21,-119.08
177.2,-100.53,162.41,-118.49
176.47,-99.88,161.62,-117.89
175.73,-99.23,160.83,-117.29
174.99,-98.58,160.04,-116.69
174.26,-97.94,159.25,-116.09
173.53,-97.29,158.46,-115.49
172.8,-96.63,157.67,-114.89
172.06,-95.98,156.88,-114.29
171.33,-95.33,156.08,-113.69
170.59,-94.68,155.3,-113.09
169.86,-94.03,154.51,-112.48
169.12,-93.37,153.71,-111.88
168.39,-92.72,152.92,-111.28
167.66,-92.06,152.13,-110.68
166.93,-91.4,151.34,-110.07
166.19,-90.75,150.56,-109.46
165.46,-90.1,149.77,-108.86
164.73,-89.44,148.98,-108.25
164.0,-88.79,148.19,-107.65
163.27,-88.13,147.41,-107.05
162.54,-87.47,146.62,-106.44
161.81,-86.81,145.83,-105.83
161.08,-86.16,145.04,-105.22
160.35,-85.5,144.26,-104.61
159.62,-84.84,143.47,-104.0
158.89,-84.18,142.68,-103.4
158.16,-83.52,141.89,-102.79
157.44,-82.86,141.1,-102.18
156.7,-82.2,140.32,-101.56
155.98,-81.54,139.54,-100.95
155.25,-80.88,138.75,-100.34
154.53,-80.22,137.97,-99.73
153.8,-79.56,137.18,-99.12
153.08,-78.89,136.4,-98.51
152.35,-78.23,135.61,-97.89
151.62,-77.57,134.83,-97.27
150.89,-76.9,134.05,-96.66
150.17,-76.24,133.26,-96.04
149.44,-75.57,132.48,-95.43
148.72,-74.9,131.69,-94.81
23.4,51.3,-5.05,23.4
18.18,46.18,-10.38,18.18
18.23,46.23,-10.33,18.23
18.29,46.29,-10.26,18.29
18.36,46.36,-10.19,18.36
18.43,46.43,-10.12,18.43
18.52,46.51,-10.04,18.52
18.6,46.59,-9.95,18.6
18.7,46.69,-9.85,18.7
18.79,46.78,-9.75,18.79
18.9,46.89,-9.64,18.9
19.01,47.0,-9.53,19.01
19.13,47.11,-9.41,19.13
19.26,47.24,-9.28,19.26
19.39,47.36,-9.15,19.39
19.52,47.5,-9.01,19.52
19.67,47.64,-8.86,19.67
19.82,47.79,-8.71,19.82
19.97,47.94,-8.55,19.97
20.13,48.1,-8.39,20.13
20.3,48.26,-8.21,20.3
20.48,48.43,-8.04,20.48
20.66,48.61,-7.85,20.66
20.85,48.79,-7.66,20.85
21.04,48.98,-7.46,21.04
21.24,49.18,-7.26,21.24
21.44,49.38,-7.05,21.44
21.66,49.59,-6.83,21.66
21.87,49.8,-6.61,21.87
22.1,50.02,-6.38,22.1
22.33,50.25,-6.15,22.33
22.57,50.48,-5.9,22.57
22.81,50.72,-5.66,22.81
23.06,50.97,-5.4,23.06
23.32,51.22,-5.14,23.32
23.58,51.47,-4.87,23.58
23.58,51.47,-4.87,23.58
24.24,50.74,-4.14,22.89
24.9,50.01,-3.41,22.19
25.56,49.27,-2.68,21.5
26.23,48.55,-1.95,20.81
26.89,47.82,-1.22,20.12
27.55,47.08,-0.49,19.43
28.21,46.36,0.24,18.74
28.87,45.63,0.97,18.06
29.54,44.9,1.71,17.37
30.21,44.17,2.44,16.67
30.87,43.44,3.17,15.98
31.54,42.71,3.9,15.3
32.2,41.98,4.64,14.61
32.87,41.25,5.38,13.92
33.53,40.53,6.11,13.24
34.21,39.8,6.84,12.54
34.88,39.08,7.58,11.86
35.54,38.35,8.31,11.17
36.21,37.62,9.05,10.49
36.88,36.89,9.79,9.8
37.54,36.17,10.52,9.13
38.21,35.44,11.26,8.44
38.88,34.73,11.99,7.75
39.55,34.0,12.73,7.07
40.22,33.27,13.47,6.39
40.89,32.55,14.21,5.71
41.56,31.82,14.95,5.02
42.24,31.1,15.69,4.34
42.91,30.38,16.42,3.65
43.59,29.66,17.16,2.97
44.26,28.93,17.9,2.29
44.93,28.21,18.65,1.61
45.6,27.49,19.39,0.93
46.27,26.77,20.12,0.26
46.94,26.05,20.86,-0.42
47.62,25.33,21.6,-1.1
48.3,24.61,22.34,-1.78
48.97,23.89,23.09,-2.46
49.65,23.17,23.83,-3.14
50.32,22.45,24.57,-3.81
51.0,21.73,25.32,-4.49
51.68,21.01,26.06,-5.17
52.36,20.29,26.8,-5.85
53.04,19.57,27.55,-6.52
53.72,18.86,28.29,-7.2
54.39,18.14,29.04,-7.87
55.07,17.42,29.78,-8.55
55.75,16.71,30.52,-9.22
56.43,16.0,31.26,-9.89
57.11,15.28,32.01,-10.57
57.79,14.56,32.76,-11.24
58.47,13.85,33.51,-11.91
59.15,13.13,34.25,-12.58
59.83,12.41,35.0,-13.25
60.52,11.7,35.74,-13.93
61.2,10.99,36.49,-14.6
61.88,10.27,37.24,-15.27
62.56,9.56,37.99,-15.94
63.24,8.84,38.74,-16.61
63.93,8.13,39.49,-17.28
64.61,7.43,40.23,-17.95
65.29,6.72,40.98,-18.62
65.98,6.0,41.73,-19.29
66.66,5.29,42.48,-19.95
67.35,4.58,43.23,-20.62
68.03,3.87,43.98,-21.29
68.72,3.16,44.74,-21.95
69.41,2.45,45.48,-22.63
70.1,1.74,46.23,-23.29
70.78,1.03,46.99,-23.96
71.47,0.32,47.74,-24.62
72.16,-0.39,48.5,-25.29
72.84,-1.1,49.25,-25.95
73.54,-1.8,50.0,-26.62
74.22,-2.5,50.74,-27.28
74.91,-3.21,51.5,-27.94
75.6,-3.92,52.25,-28.6
76.29,-4.63,53.01,-29.26
76.98,-5.33,53.77,-29.92
77.67,-6.03,54.51,-30.59
78.36,-6.74,55.27,-31.25
79.06,-7.45,56.03,-31.91
79.75,-8.15,56.79,-32.57
80.44,-8.86,57.54,-33.23
81.13,-9.56,58.3,-33.89
81.82,-10.27,59.06,-34.55
82.52,-10.96,59.81,-35.22
83.21,-11.66,60.56,-35.87
83.9,-12.37,61.32,-36.52
84.59,-13.07,62.08,-37.18
85.29,-13.77,62.84,-37.84
85.98,-14.47,63.6,-38.49
86.68,-15.17,64.35,-39.16
87.38,-15.87,65.11,-39.81
88.07,-16.57,65.87,-40.47
88.77,-17.27,66.63,-41.12
89.47,-17.97,67.39,-41.77
90.16,-18.67,68.15,-42.43
90.87,-19.37,68.91,-43.09
91.56,-20.07,69.67,-43.74
92.26,-20.77,70.43,-44.39
92.95,-21.46,71.19,-45.04
93.65,-22.16,71.95,-45.69
94.35,-22.86,72.71,-46.34
95.05,-23.55,73.48,-46.99
95.75,-24.24,74.23,-47.65
96.45,-24.94,75.0,-48.3
97.15,-25.64,75.76,-48.95
97.85,-26.33,76.53,-49.6
98.55,-27.03,77.29,-50.24
99.25,-27.73,78.06,-50.89
99.96,-28.41,78.82,-51.55
100.66,-29.11,79.58,-52.19
101.36,-29.8,80.35,-52.84
102.06,-30.5,81.11,-53.49
102.76,-31.18,81.87,-54.13
103.46,-31.88,82.64,-54.77
104.17,-32.57,83.41,-55.42
104.88,-33.25,84.17,-56.07
105.58,-33.95,84.93,-56.71
106.28,-34.64,85.7,-57.36
106.99,-35.33,86.47,-58.0
107.69,-36.02,87.24,-58.64
108.4,-36.71,88.01,-59.29
109.11,-37.39,88.77,-59.94
109.82,-38.08,89.54,-60.58
110.52,-38.77,90.31,-61.22
111.23,-39.46,91.08,-61.86
111.93,-40.15,91.84,-62.49
112.64,-40.83,92.61,-63.13
113.35,-41.51,93.37,-63.78
114.06,-42.2,94.14,-64.42
114.76,-42.89,94.92,-65.06
115.47,-43.58,95.69,-65.69
116.18,-44.26,96.46,-66.33
116.89,-44.95,97.23,-66.97
117.6,-45.63,98.0,-67.61
118.32,-46.31,98.77,-68.25
119.03,-47.0,99.54,-68.89
119.74,-47.68,100.31,-69.52
120.45,-48.37,101.09,-70.16
121.16,-49.05,101.86,-70.79
121.86,-49.73,102.63,-71.42
122.58,-50.4,103.39,-72.06
123.29,-51.08,104.17,-72.69
124.01,-51.77,104.94,-73.32
124.72,-52.45,105.72,-73.96
125.43,-53.13,106.49,-74.59
126.14,-53.81,107.27,-75.22
126.86,-54.48,108.04,-75.86
127.58,-55.16,108.81,-76.49
128.29,-55.84,109.59,-77.12
129.01,-56.52,110.37,-77.75
129.72,-57.2,111.14,-78.38
130.44,-57.88,111.92,-79.01
131.15,-58.55,112.69,-79.63
131.87,-59.22,113.46,-80.26
132.58,-59.9,114.24,-80.89
133.3,-60.58,115.02,-81.52
134.02,-61.25,115.79,-82.14
134.73,-61.93,116.57,-82.77
135.45,-62.6,117.35,-83.39
136.18,-63.27,118.12,-84.03
136.89,-63.95,118.9,-84.65
137.61,-64.62,119.68,-85.28
138.33,-65.3,120.46,-85.9
410.19,-272.53,410.19,-272.53
406.07,-279.12,406.07,-279.12
406.12,-279.05,406.12,-279.05
406.16,-278.97,406.16,-278.97
406.22,-278.89,406.22,-278.89
406.28,-278.79,406.28,-278.79
406.34,-278.69,406.34,-278.69
406.41,-278.58,406.41,-278.58
406.48,-278.46,406.48,-278.46
406.56,-278.34,406.56,-278.34
406.64,-278.2,406.64,-278.2
406.73,-278.06,406.73,-278.06
406.82,-277.91,406.82,-277.91
406.92,-277.76,406.92,-277.76
407.02,-277.59,407.02,-277.59
407.13,-277.42,407.13,-277.42
407.25,-277.24,407.25,-277.24
407.36,-277.05,407.36,-277.05
407.49,-276.85,407.49,-276.85
407.61,-276.65,407.61,-276.65
407.75,-276.44,407.75,-276.44
407.88,-276.22,407.88,-276.22
408.03,-275.99,408.03,-275.99
408.17,-275.75,408.17,-275.75
408.33,-275.51,408.33,-275.51
408.48,-275.26,408.48,-275.26
408.64,-275.0,408.64,-275.0
408.81,-274.73,408.81,-274.73
408.98,-274.46,408.98,-274.46
409.16,-274.17,409.16,-274.17
409.34,-273.88,409.34,-273.88
409.53,-273.58,409.53,-273.58
409.72,-273.28,409.72,-273.28
409.92,-272.96,409.92,-272.96
410.12,-272.64,410.12,-272.64
410.33,-272.31,410.33,-272.31
410.19,-272.53,410.19,-272.53
409.38,-272.05,409.34,-272.12
408.57,-271.57,408.49,-271.69
407.76,-271.08,407.64,-271.28
406.95,-270.61,406.79,-270.85
406.14,-270.12,405.94,-270.44
405.33,-269.64,405.1,-270.01
404.53,-269.15,404.25,-269.59
403.72,-268.67,403.4,-269.17
402.92,-268.19,402.56,-268.75
402.11,-267.7,401.72,-268.32
401.3,-267.21,400.87,-267.9
400.49,-266.73,400.02,-267.47
399.69,-266.24,399.18,-267.05
398.88,-265.75,398.33,-266.62
398.08,-265.26,397.48,-266.19
397.27,-264.77,396.64,-265.76
396.46,-264.28,395.79,-265.33
395.65,-263.79,394.95,-264.9
394.85,-263.29,394.1,-264.47
394.04,-262.8,393.26,-264.04
393.24,-262.31,392.41,-263.61
392.43,-261.82,391.57,-263.17
391.63,-261.32,390.72,-262.74
390.82,-260.83,389.88,-262.3
390.03,-260.33,389.04,-261.87
389.22,-259.84,388.2,-261.43
388.42,-259.33,387.35,-261.0
387.61,-258.84,386.51,-260.56
386.81,-258.34,385.66,-260.13
386.0,-257.84,384.82,-259.68
385.2,-257.34,383.97,-259.25
384.39,-256.84,383.13,-258.8
383.59,-256.34,382.29,-258.37
382.79,-255.84,381.45,-257.92
381.99,-255.33,380.6,-257.48
381.18,-254.83,379.76,-257.04
380.38,-254.32,378.91,-256.6
379.58,-253.82,378.08,-256.15
378.78,-253.31,377.23,-255.71
377.97,-252.81,376.39,-255.26
377.18,-252.31,375.55,-254.82
376.38,-251.8,374.71,-254.37
375.58,-251.29,373.87,-253.92
374.78,-250.79,373.03,-253.47
373.98,-250.27,372.19,-253.03
373.17,-249.77,371.35,-252.57
372.38,-249.25,370.51,-252.13
371.57,-248.75,369.67,-251.67
370.78,-248.23,368.82,-251.22
369.97,-247.72,367.99,-250.76
369.18,-247.21,367.14,-250.32
368.37,-246.7,366.31,-249.86
367.58,-246.18,365.46,-249.41
366.78,-245.67,364.63,-248.95
365.98,-245.15,363.78,-248.5
365.18,-244.64,362.95,-248.03
364.39,-244.12,362.11,-247.59
363.59,-243.61,361.28,-247.12
362.79,-243.08,360.43,-246.67
361.99,-242.57,359.6,-246.21
361.2,-242.05,358.76,-245.75
360.4,-241.53,357.92,-245.28
359.6,-241.01,357.08,-244.83
358.8,-240.49,356.24,-244.36
358.01,-239.96,355.4,-243.9
357.21,-239.45,354.57,-243.43
356.42,-238.92,353.73,-242.97
355.62,-238.4,352.89,-242.5
354.82,-237.87,352.05,-242.04
354.03,-237.35,351.22,-241.57
353.23,-236.82,350.38,-241.11
352.43,-236.3,349.54,-240.64
351.64,-235.77,348.7,-240.17
350.85,-235.25,347.88,-239.71
350.06,-234.72,347.04,-239.24
349.27,-234.18,346.2,-238.78
348.47,-233.66,345.37,-238.3
347.68,-233.13,344.53,-237.83
346.88,-232.6,343.7,-237.36
346.09,-232.06,342.86,-236.89
345.3,-231.54,342.02,-236.41
344.51,-231.0,341.19,-235.94
343.71,-230.47,340.35,-235.46
342.92,-229.93,339.52,-234.99
342.12,-229.41,338.69,-234.51
341.34,-228.87,337.85,-234.04
340.54,-228.34,337.02,-233.56
339.75,-227.8,336.18,-233.08
338.96,-227.26,335.35,-232.6
338.18,-226.73,334.52,-232.13
337.38,-226.19,333.69,-231.64
336.59,-225.65,332.85,-231.17
335.8,-225.12,332.02,-230.68
335.01,-224.57,331.19,-230.2
334.22,-224.04,330.36,-229.72
333.43,-223.49,329.52,-229.24
332.64,-222.96,328.69,-228.75
331.85,-222.41,327.86,-228.27
331.06,-221.87,327.03,-227.78
330.27,-221.32,326.19,-227.3
329.48,-220.79,325.36,-226.81
328.69,-220.24,324.53,-226.32
327.9,-219.7,323.7,-225.83
327.12,-219.15,322.87,-225.35
326.32,-218.61,322.04,-224.85
325.55,-218.06,321.21,-224.37
324.76,-217.52,320.38,-223.88
323.97,-216.97,319.55,-223.39
323.18,-216.42,318.72,-222.9
322.4,-215.87,317.89,-222.41
321.61,-215.32,317.06,-221.91
320.82,-214.77,316.23,-221.42
320.03,-214.22,315.4,-220.92
319.25,-213.67,314.57,-220.43
318.46,-213.12,313.74,-219.93
317.68,-212.56,312.91,-219.44
316.89,-212.01,312.09,-218.94
316.11,-211.46,311.25,-218.45
315.32,-210.91,310.43,-217.95
314.54,-210.35,309.6,-217.45
313.75,-209.8,308.77,-216.95
312.97,-209.24,307.95,-216.46
312.19,-208.69,307.12,-215.95
311.41,-208.13,306.29,-215.46
310.62,-207.58,305.47,-214.95
309.84,-207.01,304.64,-214.45
309.05,-206.46,303.81,-213.94
308.27,-205.9,302.99,-213.44
307.49,-205.34,302.16,-212.94
306.71,-204.78,301.33,-212.44
305.92,-204.22,300.51,-211.93
305.14,-203.65,299.68,-211.42
304.36,-203.1,298.86,-210.91
303.58,-202.53,298.03,-210.41
302.79,-201.97,297.2,-209.9
302.01,-201.4,296.38,-209.39
301.23,-200.84,295.55,-208.88
300.45,-200.27,294.73,-208.37
299.68,-199.72,293.91,-207.86
298.9,-199.15,293.08,-207.36
298.11,-198.58,292.26,-206.84
297.34,-198.01,291.44,-206.33
296.55,-197.45,290.61,-205.82
295.78,-196.88,289.79,-205.31
295.0,-196.31,288.97,-204.79
294.22,-195.74,288.14,-204.28
293.44,-195.17,287.32,-203.76
292.66,-194.6,286.49,-203.25
291.88,-194.03,285.67,-202.73
291.11,-193.46,284.85,-202.21
290.32,-192.89,284.03,-201.69
289.55,-192.31,283.2,-201.18
288.77,-191.73,282.38,-200.66
287.99,-191.17,281.56,-200.14
287.23,-190.59,280.74,-199.63
286.45,-190.02,279.92,-199.1
285.67,-189.44,279.1,-198.59
284.9,-188.87,278.28,-198.06
284.12,-188.29,277.46,-197.54
283.34,-187.72,276.64,-197.01
282.57,-187.13,275.81,-196.49
281.79,-186.56,275.0,-195.97
281.02,-185.98,274.17,-195.45
280.24,-185.4,273.36,-194.92
279.47,-184.82,272.53,-194.39
278.69,-184.24,271.72,-193.86
277.92,-183.66,270.89,-193.34
277.14,-183.08,270.08,-192.81
276.37,-182.49,269.26,-192.28
275.6,-181.92,268.44,-191.75
