-161.25,13.03,125.0
-160.25,13.07,125.0
20,20,125
20,20,25
20,20,28
20,20,31
20,20,34
20,20,37
20,20,40
20,20,43
20,20,46
20,20,49
20,20,52
20,20,55
20,20,58
20,20,61
20,20,64
20,20,67
20,20,70
20,20,73
20,20,76
20,20,79
20,20,82
20,20,85
20,20,88
20,20,91
20,20,94
20,20,97
20,20,100
20,20,103
20,20,106
20,20,109
20,20,112
20,20,115
20,20,118
20,20,121
20,20,124
20,20,127
20.0,20.0,127.0
19.0,19.96,126.99
18.0,19.92,126.97
17.0,19.88,126.96
16.0,19.85,126.95
15.0,19.81,126.94
14.0,19.77,126.92
13.01,19.73,126.91
12.01,19.69,126.9
11.01,19.65,126.88
10.01,19.62,126.87
9.01,19.58,126.86
8.01,19.54,126.85
7.01,19.5,126.83
6.01,19.46,126.82
5.01,19.42,126.81
4.01,19.39,126.79
3.01,19.35,126.78
2.01,19.31,126.77
1.01,19.27,126.76
0.01,19.23,126.74
-0.98,19.19,126.73
-1.98,19.15,126.72
-2.98,19.12,126.71
-3.98,19.08,126.69
-4.98,19.04,126.68
-5.98,19.0,126.67
-6.98,18.96,126.65
-7.98,18.92,126.64
-8.98,18.89,126.63
-9.98,18.85,126.62
-10.98,18.81,126.6
-11.98,18.77,126.59
-12.98,18.73,126.58
-13.97,18.69,126.57
-14.97,18.65,126.55
-15.97,18.62,126.54
-16.97,18.58,126.53
-17.97,18.54,126.52
-18.97,18.5,126.5
-19.97,18.46,126.49
-20.97,18.42,126.48
-21.97,18.39,126.47
-22.97,18.35,126.45
-23.97,18.31,126.44
-24.97,18.27,126.43
-25.97,18.23,126.42
-26.97,18.19,126.4
-27.96,18.16,126.39
-28.96,18.12,126.38
-29.96,18.08,126.37
-30.96,18.04,126.35
-31.96,18.0,126.34
-32.96,17.96,126.33
-33.96,17.92,126.32
-34.96,17.89,126.31
-35.96,17.85,126.29
-36.96,17.81,126.28
-37.96,17.77,126.27
-38.96,17.73,126.26
-39.96,17.69,126.24
-40.95,17.66,126.23
-41.95,17.62,126.22
-42.95,17.58,126.21
-43.95,17.54,126.19
-44.95,17.5,126.18
-45.95,17.46,126.17
-46.95,17.42,126.16
-47.95,17.39,126.15
-48.95,17.35,126.13
-49.95,17.31,126.12
-50.95,17.27,126.11
-51.95,17.23,126.1
-52.95,17.19,126.09
-53.95,17.16,126.07
-54.94,17.12,126.06
-55.94,17.08,126.05
-56.94,17.04,126.04
-57.94,17.0,126.02
-58.94,16.96,126.01
-59.94,16.93,126.0
-60.94,16.89,125.99
-61.94,16.85,125.98
-62.94,16.81,125.96
-63.94,16.77,125.95
-64.94,16.73,125.94
-65.94,16.69,125.93
-66.94,16.66,125.92
-67.93,16.62,125.9
-68.93,16.58,125.89
-69.93,16.54,125.88
-70.93,16.5,125.87
-71.93,16.46,125.86
-72.93,16.43,125.85
-73.93,16.39,125.83
-74.93,16.35,125.82
-75.93,16.31,125.81
-76.93,16.27,125.8
-77.93,16.23,125.79
-78.93,16.2,125.77
-79.93,16.16,125.76
-80.93,16.12,125.75
-81.92,16.08,125.74
-82.92,16.04,125.73
-83.92,16.0,125.72
-84.92,15.96,125.7
-85.92,15.93,125.69
-86.92,15.89,125.68
-87.92,15.85,125.67
-88.92,15.81,125.66
-89.92,15.77,125.65
-90.92,15.73,125.63
-91.92,15.7,125.62
-92.92,15.66,125.61
-93.92,15.62,125.6
-94.92,15.58,125.59
-95.91,15.54,125.58
-96.91,15.5,125.56
-97.91,15.46,125.55
-98.91,15.43,125.54
-99.91,15.39,125.53
-100.91,15.35,125.52
-101.91,15.31,125.51
-102.91,15.27,125.49
-103.91,15.23,125.48
-104.91,15.2,125.47
-105.91,15.16,125.46
-106.91,15.12,125.45
-107.91,15.08,125.44
-108.9,15.04,125.43
-109.9,15.0,125.41
-110.9,14.97,125.4
-111.9,14.93,125.39
-112.9,14.89,125.38
-113.9,14.85,125.37
-114.9,14.81,125.36
-115.9,14.77,125.35
-116.9,14.73,125.33
-117.9,14.7,125.32
-118.9,14.66,125.31
-119.9,14.62,125.3
-120.9,14.58,125.29
-121.9,14.54,125.28
-122.89,14.5,125.27
-123.89,14.47,125.25
-124.89,14.43,125.24
-125.89,14.39,125.23
-126.89,14.35,125.22
-127.89,14.31,125.21
-128.89,14.27,125.2
-129.89,14.24,125.19
-130.89,14.2,125.18
-131.89,14.16,125.16
-132.89,14.12,125.15
-133.89,14.08,125.14
-134.89,14.04,125.13
-135.88,14.0,125.12
-136.88,13.97,125.11
-137.88,13.93,125.1
-138.88,13.89,125.09
-139.88,13.85,125.08
-140.88,13.81,125.06
-141.88,13.77,125.05
-142.88,13.74,125.04
-143.88,13.7,125.03
-144.88,13.66,125.02
-145.88,13.62,125.01
-500,0,125
-500,0,25
-500,0,28
-500,0,31
-500,0,34
-500,0,37
-500,0,40
-500,0,43
-500,0,46
-500,0,49
-500,0,52
-500,0,55
-500,0,58
-500,0,61
-500,0,64
-500,0,67
-500,0,70
-500,0,73
-500,0,76
-500,0,79
-500,0,82
-500,0,85
-500,0,88
-500,0,91
-500,0,94
-500,0,97
-500,0,100
-500,0,103
-500,0,106
-500,0,109
-500,0,112
-500,0,115
-500,0,118
-500,0,121
-500,0,124
-500,0,127
-500.0,0.0,125.0
-499.0,0.04,125.0
-498.0,0.07,125.0
-497.0,0.11,125.0
-496.0,0.14,125.0
-495.0,0.18,125.0
-494.0,0.21,125.0
-493.0,0.25,125.0
-492.0,0.28,125.0
-491.01,0.32,125.0
-490.01,0.35,125.0
-489.01,0.39,125.0
-488.01,0.42,125.0
-487.01,0.46,125.0
-486.01,0.49,125.0
-485.01,0.53,125.0
-484.01,0.56,125.0
-483.01,0.6,125.0
-482.01,0.63,125.0
-481.01,0.67,125.0
-480.01,0.7,125.0
-479.01,0.74,125.0
-478.01,0.77,125.0
-477.01,0.81,125.0
-476.01,0.84,125.0
-475.02,0.88,125.0
-474.02,0.91,125.0
-473.02,0.95,125.0
-472.02,0.98,125.0
-471.02,1.02,125.0
-470.02,1.05,125.0
-469.02,1.09,125.0
-468.02,1.12,125.0
-467.02,1.16,125.0
-466.02,1.19,125.0
-465.02,1.23,125.0
-464.02,1.26,125.0
-463.02,1.3,125.0
-462.02,1.33,125.0
-461.02,1.37,125.0
-460.02,1.4,125.0
-459.03,1.44,125.0
-458.03,1.47,125.0
-457.03,1.51,125.0
-456.03,1.54,125.0
-455.03,1.58,125.0
-454.03,1.61,125.0
-453.03,1.65,125.0
-452.03,1.68,125.0
-451.03,1.72,125.0
-450.03,1.75,125.0
-449.03,1.79,125.0
-448.03,1.82,125.0
-447.03,1.86,125.0
-446.03,1.89,125.0
-445.03,1.93,125.0
-444.03,1.96,125.0
-443.04,2.0,125.0
-442.04,2.03,125.0
-441.04,2.07,125.0
-440.04,2.1,125.0
-439.04,2.14,125.0
-438.04,2.17,125.0
-437.04,2.21,125.0
-436.04,2.24,125.0
-435.04,2.28,125.0
-434.04,2.31,125.0
-433.04,2.35,125.0
-432.04,2.38,125.0
-431.04,2.42,125.0
-430.04,2.45,125.0
-429.04,2.49,125.0
-428.04,2.52,125.0
-427.04,2.56,125.0
-426.05,2.59,125.0
-425.05,2.63,125.0
-424.05,2.67,125.0
-423.05,2.7,125.0
-422.05,2.74,125.0
-421.05,2.77,125.0
-420.05,2.81,125.0
-419.05,2.84,125.0
-418.05,2.88,125.0
-417.05,2.91,125.0
-416.05,2.95,125.0
-415.05,2.98,125.0
-414.05,3.02,125.0
-413.05,3.05,125.0
-412.05,3.09,125.0
-411.05,3.12,125.0
-410.06,3.16,125.0
-409.06,3.19,125.0
-408.06,3.23,125.0
-407.06,3.26,125.0
-406.06,3.3,125.0
-405.06,3.33,125.0
-404.06,3.37,125.0
-403.06,3.4,125.0
-402.06,3.44,125.0
-401.06,3.47,125.0
-400.06,3.51,125.0
-399.06,3.54,125.0
-398.06,3.58,125.0
-397.06,3.61,125.0
-396.06,3.65,125.0
-395.06,3.68,125.0
-394.07,3.72,125.0
-393.07,3.75,125.0
-392.07,3.79,125.0
-391.07,3.82,125.0
-390.07,3.86,125.0
-389.07,3.89,125.0
-388.07,3.93,125.0
-387.07,3.96,125.0
-386.07,4.0,125.0
-385.07,4.03,125.0
-384.07,4.07,125.0
-383.07,4.1,125.0
-382.07,4.14,125.0
-381.07,4.17,125.0
-380.07,4.21,125.0
-379.07,4.24,125.0
-378.08,4.28,125.0
-377.08,4.31,125.0
-376.08,4.35,125.0
-375.08,4.38,125.0
-374.08,4.42,125.0
-373.08,4.45,125.0
-372.08,4.49,125.0
-371.08,4.52,125.0
-370.08,4.56,125.0
-369.08,4.59,125.0
-368.08,4.63,125.0
-367.08,4.66,125.0
-366.08,4.7,125.0
-365.08,4.73,125.0
-364.08,4.77,125.0
-363.08,4.8,125.0
-362.08,4.84,125.0
-361.09,4.87,125.0
-360.09,4.91,125.0
-359.09,4.94,125.0
-358.09,4.98,125.0
-357.09,5.01,125.0
-356.09,5.05,125.0
-355.09,5.08,125.0
-354.09,5.12,125.0
-353.09,5.15,125.0
-352.09,5.19,125.0
-351.09,5.22,125.0
-350.09,5.26,125.0
-349.09,5.29,125.0
-348.09,5.33,125.0
-347.09,5.37,125.0
-346.09,5.4,125.0
-345.1,5.44,125.0
-344.1,5.47,125.0
-343.1,5.51,125.0
-342.1,5.54,125.0
-341.1,5.58,125.0
-340.1,5.61,125.0
-339.1,5.65,125.0
-338.1,5.68,125.0
-337.1,5.72,125.0
-336.1,5.75,125.0
-335.1,5.79,125.0
-334.1,5.82,125.0
-333.1,5.86,125.0
-332.1,5.89,125.0
-331.1,5.93,125.0
-330.1,5.96,125.0
-329.11,6.0,125.0
-328.11,6.03,125.0
-327.11,6.07,125.0
-326.11,6.1,125.0
-325.11,6.14,125.0
-324.11,6.17,125.0
-323.11,6.21,125.0
-322.11,6.24,125.0
-321.11,6.28,125.0
-320.11,6.31,125.0
-319.11,6.35,125.0
-318.11,6.38,125.0
-317.11,6.42,125.0
-316.11,6.45,125.0
-315.11,6.49,125.0
-314.11,6.52,125.0
-313.12,6.56,125.0
-312.12,6.59,125.0
-311.12,6.63,125.0
-310.12,6.66,125.0
-309.12,6.7,125.0
-308.12,6.73,125.0
-307.12,6.77,125.0
-306.12,6.8,125.0
-305.12,6.84,125.0
-304.12,6.87,125.0
-303.12,6.91,125.0
-302.12,6.94,125.0
-301.12,6.98,125.0
-300.12,7.01,125.0
-299.12,7.05,125.0
-298.12,7.08,125.0
-297.12,7.12,125.0
-296.13,7.15,125.0
-295.13,7.19,125.0
-294.13,7.22,125.0
-293.13,7.26,125.0
-292.13,7.29,125.0
-291.13,7.33,125.0
-290.13,7.36,125.0
-289.13,7.4,125.0
-288.13,7.43,125.0
-287.13,7.47,125.0
-286.13,7.5,125.0
-285.13,7.54,125.0
-284.13,7.57,125.0
-283.13,7.61,125.0
-282.13,7.64,125.0
-281.13,7.68,125.0
-280.14,7.71,125.0
-279.14,7.75,125.0
-278.14,7.78,125.0
-277.14,7.82,125.0
-276.14,7.85,125.0
-275.14,7.89,125.0
-274.14,7.92,125.0
-273.14,7.96,125.0
-272.14,8.0,125.0
-271.14,8.03,125.0
-270.14,8.07,125.0
-269.14,8.1,125.0
-268.14,8.14,125.0
-267.14,8.17,125.0
-266.14,8.21,125.0
-265.14,8.24,125.0
-264.15,8.28,125.0
-263.15,8.31,125.0
-262.15,8.35,125.0
-261.15,8.38,125.0
-260.15,8.42,125.0
-259.15,8.45,125.0
-258.15,8.49,125.0
-257.15,8.52,125.0
-256.15,8.56,125.0
-255.15,8.59,125.0
-254.15,8.63,125.0
-253.15,8.66,125.0
-252.15,8.7,125.0
-251.15,8.73,125.0
-250.15,8.77,125.0
-249.15,8.8,125.0
-248.15,8.84,125.0
-247.16,8.87,125.0
-246.16,8.91,125.0
-245.16,8.94,125.0
-244.16,8.98,125.0
-243.16,9.01,125.0
-242.16,9.05,125.0
-241.16,9.08,125.0
-240.16,9.12,125.0
-239.16,9.15,125.0
-238.16,9.19,125.0
-237.16,9.22,125.0
-236.16,9.26,125.0
-235.16,9.29,125.0
-234.16,9.33,125.0
-233.16,9.36,125.0
-232.16,9.4,125.0
-231.17,9.43,125.0
-230.17,9.47,125.0
-229.17,9.5,125.0
-228.17,9.54,125.0
-227.17,9.57,125.0
-226.17,9.61,125.0
-225.17,9.64,125.0
-224.17,9.68,125.0
-223.17,9.71,125.0
-222.17,9.75,125.0
-221.17,9.78,125.0
-220.17,9.82,125.0
-219.17,9.85,125.0
-218.17,9.89,125.0
-217.17,9.92,125.0
-216.17,9.96,125.0
-215.18,9.99,125.0
-214.18,10.03,125.0
-213.18,10.06,125.0
-212.18,10.1,125.0
-211.18,10.13,125.0
-210.18,10.17,125.0
-209.18,10.2,125.0
-208.18,10.24,125.0
-207.18,10.27,125.0
-206.18,10.31,125.0
-205.18,10.34,125.0
-204.18,10.38,125.0
-203.18,10.41,125.0
-202.18,10.45,125.0
-201.18,10.48,125.0
-200.18,10.52,125.0
-199.19,10.55,125.0
-198.19,10.59,125.0
-197.19,10.63,125.0
-196.19,10.66,125.0
-195.19,10.7,125.0
-194.19,10.73,125.0
-193.19,10.77,125.0
-192.19,10.8,125.0
-191.19,10.84,125.0
-190.19,10.87,125.0
-189.19,10.91,125.0
-188.19,10.94,125.0
-187.19,10.98,125.0
-186.19,11.01,125.0
-185.19,11.05,125.0
-184.19,11.08,125.0
-183.19,11.12,125.0
-182.2,11.15,125.0
-181.2,11.19,125.0
-180.2,11.22,125.0
-179.2,11.26,125.0
-178.2,11.29,125.0
-177.2,11.33,125.0
-176.2,11.36,125.0
-175.2,11.4,125.0
-174.2,11.43,125.0
-173.2,11.47,125.0
-172.2,11.5,125.0
-171.2,11.54,125.0
-170.2,11.57,125.0
-169.2,11.61,125.0
-168.2,11.64,125.0
-167.2,11.68,125.0
-166.21,11.71,125.0
-165.21,11.75,125.0
-164.21,11.78,125.0
-163.21,11.82,125.0
-162.21,11.85,125.0
-161.21,11.89,125.0
-160.21,11.92,125.0
-159.21,11.96,125.0
-158.21,11.99,125.0
-157.21,12.03,125.0
-156.21,12.06,125.0
-155.21,12.1,125.0
-154.21,12.13,125.0
-153.21,12.17,125.0
-152.21,12.2,125.0
-151.21,12.24,125.0
-150.22,12.27,125.0
-149.22,12.31,125.0
-148.22,12.34,125.0
-147.22,12.38,125.0
-146.22,12.41,125.0
-145.22,12.45,125.0
-144.22,12.48,125.0
70,20,125
70,20,25
70,20,28
70,20,31
70,20,34
70,20,37
70,20,40
70,20,43
70,20,46
70,20,49
70,20,52
70,20,55
70,20,58
70,20,61
70,20,64
70,20,67
70,20,70
70,20,73
70,20,76
70,20,79
70,20,82
70,20,85
70,20,88
70,20,91
70,20,94
70,20,97
70,20,100
70,20,103
70,20,106
70,20,109
70,20,112
70,20,115
70,20,118
70,20,121
70,20,124
70,20,127
70.0,20.0,127.0
69.0,19.96,126.98
68.0,19.93,126.97
67.0,19.89,126.95
66.0,19.86,126.94
65.0,19.82,126.92
64.0,19.79,126.91
63.0,19.75,126.89
62.0,19.72,126.88
61.01,19.68,126.86
60.01,19.65,126.85
59.01,19.61,126.83
58.01,19.58,126.82
57.01,19.54,126.8
56.01,19.51,126.79
55.01,19.47,126.77
54.01,19.44,126.76
53.01,19.4,126.74
52.01,19.37,126.73
51.01,19.33,126.71
50.01,19.3,126.7
49.01,19.26,126.69
48.01,19.23,126.67
47.01,19.19,126.66
46.01,19.16,126.64
45.02,19.12,126.63
44.02,19.09,126.61
43.02,19.05,126.6
42.02,19.02,126.58
41.02,18.98,126.57
40.02,18.95,126.56
39.02,18.91,126.54
38.02,18.88,126.53
37.02,18.84,126.51
36.02,18.81,126.5
35.02,18.77,126.49
34.02,18.74,126.47
33.02,18.7,126.46
32.02,18.67,126.44
31.02,18.63,126.43
30.02,18.6,126.42
29.03,18.56,126.4
28.03,18.53,126.39
27.03,18.49,126.38
26.03,18.46,126.36
25.03,18.42,126.35
24.03,18.39,126.33
23.03,18.35,126.32
22.03,18.32,126.31
21.03,18.28,126.29
20.03,18.25,126.28
19.03,18.21,126.27
18.03,18.18,126.25
17.03,18.14,126.24
16.03,18.11,126.23
15.03,18.07,126.21
14.03,18.04,126.2
13.04,18.0,126.19
12.04,17.97,126.18
11.04,17.93,126.16
10.04,17.9,126.15
9.04,17.86,126.14
8.04,17.83,126.12
7.04,17.79,126.11
6.04,17.76,126.1
5.04,17.72,126.08
4.04,17.69,126.07
3.04,17.65,126.06
2.04,17.62,126.05
1.04,17.58,126.03
0.04,17.55,126.02
-0.96,17.51,126.01
-1.96,17.48,126.0
-2.96,17.44,125.98
-3.95,17.41,125.97
-4.95,17.37,125.96
-5.95,17.33,125.95
-6.95,17.3,125.93
-7.95,17.26,125.92
-8.95,17.23,125.91
-9.95,17.19,125.9
-10.95,17.16,125.89
-11.95,17.12,125.87
-12.95,17.09,125.86
-13.95,17.05,125.85
-14.95,17.02,125.84
-15.95,16.98,125.83
-16.95,16.95,125.81
-17.95,16.91,125.8
-18.95,16.88,125.79
-19.94,16.84,125.78
-20.94,16.81,125.77
-21.94,16.77,125.76
-22.94,16.74,125.74
-23.94,16.7,125.73
-24.94,16.67,125.72
-25.94,16.63,125.71
-26.94,16.6,125.7
-27.94,16.56,125.69
-28.94,16.53,125.68
-29.94,16.49,125.66
-30.94,16.46,125.65
-31.94,16.42,125.64
-32.94,16.39,125.63
-33.94,16.35,125.62
-34.94,16.32,125.61
-35.93,16.28,125.6
-36.93,16.25,125.59
-37.93,16.21,125.57
-38.93,16.18,125.56
-39.93,16.14,125.55
-40.93,16.11,125.54
-41.93,16.07,125.53
-42.93,16.04,125.52
-43.93,16.0,125.51
-44.93,15.97,125.5
-45.93,15.93,125.49
-46.93,15.9,125.48
-47.93,15.86,125.47
-48.93,15.83,125.46
-49.93,15.79,125.45
-50.93,15.76,125.44
-51.92,15.72,125.42
-52.92,15.69,125.41
-53.92,15.65,125.4
-54.92,15.62,125.39
-55.92,15.58,125.38
-56.92,15.55,125.37
-57.92,15.51,125.36
-58.92,15.48,125.35
-59.92,15.44,125.34
-60.92,15.41,125.33
-61.92,15.37,125.32
-62.92,15.34,125.31
-63.92,15.3,125.3
-64.92,15.27,125.29
-65.92,15.23,125.28
-66.92,15.2,125.27
-67.92,15.16,125.26
-68.91,15.13,125.25
-69.91,15.09,125.24
-70.91,15.06,125.23
-71.91,15.02,125.22
-72.91,14.99,125.22
-73.91,14.95,125.21
-74.91,14.92,125.2
-75.91,14.88,125.19
-76.91,14.85,125.18
